,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145
0,1306.2713486775153,50.064117592367566,703.356430855772,929.9403863770283,1653.893096287225,440.6779919466401,2230.63502981654,159.53805661231019,106.46910386049008,106.46910386049008,1957.3752837201066,1957.3752837201066,2230.63502981654,106.46910386049008,183.71641107618396,181.81039713136633,3195.944556254769,1306.2713486775153,1306.2713486775153,106.46910386049008,106.46910386049008,159.53805661231019,159.53805661231019,5758.966688228288,20.871475716626016,23.785242025222487,440.6779919466401,1306.2713486775153,2230.63502981654,1306.2713486775153,1306.2713486775153,50.064117592367566,440.6779919466401,1306.2713486775153,106.46910386049008,2824.2461873523025,1306.2713486775153,159.53805661231019,1306.2713486775153,106.46910386049008,1957.3752837201066,1957.3752837201066,1957.3752837201066,1957.3752837201066,1306.2713486775153,134.80240228879413,134.80240228879413,2230.63502981654,1306.2713486775153,1306.2713486775153,1306.2713486775153,106.46910386049008,106.46910386049008,159.53805661231019,159.53805661231019,159.53805661231019,106.46910386049008,1306.2713486775153,2230.63502981654,2230.63502981654,801.5486382007308,440.6779919466401,106.46910386049008,71.7294142449584,71.7294142449584,71.7294142449584,2230.63502981654,230.1933368998965,106.46910386049008,106.46910386049008,5758.966688228288,181.81039713136633,181.81039713136633,1653.893096287225,106.46910386049008,1306.2713486775153,260.48902721226307,1306.2713486775153,1306.2713486775153,1306.2713486775153,2824.2461873523025,2230.63502981654,230.1933368998965,2824.2461873523025,2824.2461873523025,2230.63502981654,134.80240228879413,1957.3752837201066,9834.21464714369,220.71798924617363,2824.2461873523025,2230.63502981654,181.81039713136633,181.81039713136633,1306.2713486775153,2230.63502981654,181.81039713136633,181.81039713136633,1653.893096287225,201.99393540500918,2230.63502981654,230.1933368998965,181.81039713136633,181.81039713136633,1306.2713486775153,2230.63502981654,1306.2713486775153,181.81039713136633,1306.2713486775153,106.46910386049008,469.3910059949203,1306.2713486775153,2230.63502981654,2230.63502981654,2230.63502981654,2824.2461873523025,230.1933368998965,2824.2461873523025,2230.63502981654,2230.63502981654,2230.63502981654,181.81039713136633,9834.21464714369,50.064117592367566,1306.2713486775153,106.46910386049008,1306.2713486775153,201.99393540500918,181.81039713136633,44.386427298859026,557.9501451242468,2230.63502981654,106.46910386049008,106.46910386049008,2824.2461873523025,2230.63502981654,2230.63502981654,1306.2713486775153,1957.3752837201066,5758.966688228288,1957.3752837201066,1306.2713486775153,2230.63502981654,1306.2713486775153,440.6779919466401,106.46910386049008
1,3121.9838039628567,140.02124988224548,244.73997096719899,5469.904743900303,4185.198334484326,590.9867921584,4875.794355567736,153.0506007939511,126.96599576831694,126.96599576831694,3763.381635957173,3763.381635957173,4875.794355567736,126.96599576831694,662.9979080881985,198.29061404175113,8034.163181924283,3121.9838039628567,3121.9838039628567,126.96599576831694,126.96599576831694,153.0506007939511,153.0506007939511,4992.298113031209,157.08269117280338,203.51454438208893,590.9867921584,3121.9838039628567,4875.794355567736,3121.9838039628567,3121.9838039628567,140.02124988224548,590.9867921584,3121.9838039628567,126.96599576831694,6536.281959665458,3121.9838039628567,153.0506007939511,3121.9838039628567,126.96599576831694,3763.381635957173,3763.381635957173,3763.381635957173,3763.381635957173,3121.9838039628567,170.20519880699098,170.20519880699098,4875.794355567736,3121.9838039628567,3121.9838039628567,3121.9838039628567,126.96599576831694,126.96599576831694,153.0506007939511,153.0506007939511,153.0506007939511,126.96599576831694,3121.9838039628567,4875.794355567736,4875.794355567736,317.08231703696924,590.9867921584,126.96599576831694,230.72211181473577,230.72211181473577,230.72211181473577,4875.794355567736,265.81994005798646,126.96599576831694,126.96599576831694,4992.298113031209,198.29061404175113,198.29061404175113,4185.198334484326,126.96599576831694,3121.9838039628567,326.73632940163145,3121.9838039628567,3121.9838039628567,3121.9838039628567,6536.281959665458,4875.794355567736,265.81994005798646,6536.281959665458,6536.281959665458,4875.794355567736,170.20519880699098,3763.381635957173,7796.77938429133,223.9050121541637,6536.281959665458,4875.794355567736,198.29061404175113,198.29061404175113,3121.9838039628567,4875.794355567736,198.29061404175113,198.29061404175113,4185.198334484326,205.17310779178226,4875.794355567736,265.81994005798646,198.29061404175113,198.29061404175113,3121.9838039628567,4875.794355567736,3121.9838039628567,198.29061404175113,3121.9838039628567,126.96599576831694,203.02863207961673,3121.9838039628567,4875.794355567736,4875.794355567736,4875.794355567736,6536.281959665458,265.81994005798646,6536.281959665458,4875.794355567736,4875.794355567736,4875.794355567736,198.29061404175113,7796.77938429133,140.02124988224548,3121.9838039628567,126.96599576831694,3121.9838039628567,205.17310779178226,198.29061404175113,142.4366681449747,792.251687886398,4875.794355567736,126.96599576831694,126.96599576831694,6536.281959665458,4875.794355567736,4875.794355567736,3121.9838039628567,3763.381635957173,4992.298113031209,3763.381635957173,3121.9838039628567,4875.794355567736,3121.9838039628567,590.9867921584,126.96599576831694
2,2894.156235343602,76.85111364302428,196.43455780641287,427.5770933564851,1153.4656557787957,615.2914425305787,3238.961201212737,137.74775626959072,122.8169300592659,122.8169300592659,3245.9981496024193,3245.9981496024193,3238.961201212737,122.8169300592659,81.22497005084196,137.4491350729698,2175.8108611614366,2894.156235343602,2894.156235343602,122.8169300592659,122.8169300592659,137.74775626959072,137.74775626959072,4127.19826230591,10.145158818324166,10.123165287915526,615.2914425305787,2894.156235343602,3238.961201212737,2894.156235343602,2894.156235343602,76.85111364302428,615.2914425305787,2894.156235343602,122.8169300592659,1290.8876377765323,2894.156235343602,137.74775626959072,2894.156235343602,122.8169300592659,3245.9981496024193,3245.9981496024193,3245.9981496024193,3245.9981496024193,2894.156235343602,48.94867424278178,48.94867424278178,3238.961201212737,2894.156235343602,2894.156235343602,2894.156235343602,122.8169300592659,122.8169300592659,137.74775626959072,137.74775626959072,137.74775626959072,122.8169300592659,2894.156235343602,3238.961201212737,3238.961201212737,196.00871041478598,615.2914425305787,122.8169300592659,51.625653216912816,51.625653216912816,51.625653216912816,3238.961201212737,54.7803379745146,122.8169300592659,122.8169300592659,4127.19826230591,137.4491350729698,137.4491350729698,1153.4656557787957,122.8169300592659,2894.156235343602,92.33309767249985,2894.156235343602,2894.156235343602,2894.156235343602,1290.8876377765323,3238.961201212737,54.7803379745146,1290.8876377765323,1290.8876377765323,3238.961201212737,48.94867424278178,3245.9981496024193,4618.905806836791,109.59317911394903,1290.8876377765323,3238.961201212737,137.4491350729698,137.4491350729698,2894.156235343602,3238.961201212737,137.4491350729698,137.4491350729698,1153.4656557787957,54.89935342025432,3238.961201212737,54.7803379745146,137.4491350729698,137.4491350729698,2894.156235343602,3238.961201212737,2894.156235343602,137.4491350729698,2894.156235343602,122.8169300592659,175.1425213788327,2894.156235343602,3238.961201212737,3238.961201212737,3238.961201212737,1290.8876377765323,54.7803379745146,1290.8876377765323,3238.961201212737,3238.961201212737,3238.961201212737,137.4491350729698,4618.905806836791,76.85111364302428,2894.156235343602,122.8169300592659,2894.156235343602,54.89935342025432,137.4491350729698,16.213132145592045,245.2243381288486,3238.961201212737,122.8169300592659,122.8169300592659,1290.8876377765323,3238.961201212737,3238.961201212737,2894.156235343602,3245.9981496024193,4127.19826230591,3245.9981496024193,2894.156235343602,3238.961201212737,2894.156235343602,615.2914425305787,122.8169300592659
3,1402.1933998213424,70.78381129848873,744.2827985089134,6344.7954739779625,5982.069263717991,317.2672539049236,2543.0104480873188,111.7666930820982,79.92791198977122,79.92791198977122,1960.7483225588555,1960.7483225588555,2543.0104480873188,79.92791198977122,791.5798529775672,144.95683356496295,7128.037295855732,1402.1933998213424,1402.1933998213424,79.92791198977122,79.92791198977122,111.7666930820982,111.7666930820982,9337.562013248074,176.60517513616622,229.04969515488676,317.2672539049236,1402.1933998213424,2543.0104480873188,1402.1933998213424,1402.1933998213424,70.78381129848873,317.2672539049236,1402.1933998213424,79.92791198977122,10849.048812207451,1402.1933998213424,111.7666930820982,1402.1933998213424,79.92791198977122,1960.7483225588555,1960.7483225588555,1960.7483225588555,1960.7483225588555,1402.1933998213424,340.9902697360347,340.9902697360347,2543.0104480873188,1402.1933998213424,1402.1933998213424,1402.1933998213424,79.92791198977122,79.92791198977122,111.7666930820982,111.7666930820982,111.7666930820982,79.92791198977122,1402.1933998213424,2543.0104480873188,2543.0104480873188,965.3043744389187,317.2672539049236,79.92791198977122,198.40643881661214,198.40643881661214,198.40643881661214,2543.0104480873188,618.4181288724754,79.92791198977122,79.92791198977122,9337.562013248074,144.95683356496295,144.95683356496295,5982.069263717991,79.92791198977122,1402.1933998213424,406.312808001774,1402.1933998213424,1402.1933998213424,1402.1933998213424,10849.048812207451,2543.0104480873188,618.4181288724754,10849.048812207451,10849.048812207451,2543.0104480873188,340.9902697360347,1960.7483225588555,16934.55251064411,471.3673788636444,10849.048812207451,2543.0104480873188,144.95683356496295,144.95683356496295,1402.1933998213424,2543.0104480873188,144.95683356496295,144.95683356496295,5982.069263717991,476.8215992736877,2543.0104480873188,618.4181288724754,144.95683356496295,144.95683356496295,1402.1933998213424,2543.0104480873188,1402.1933998213424,144.95683356496295,1402.1933998213424,79.92791198977122,532.2602680122553,1402.1933998213424,2543.0104480873188,2543.0104480873188,2543.0104480873188,10849.048812207451,618.4181288724754,10849.048812207451,2543.0104480873188,2543.0104480873188,2543.0104480873188,144.95683356496295,16934.55251064411,70.78381129848873,1402.1933998213424,79.92791198977122,1402.1933998213424,476.8215992736877,144.95683356496295,199.41965028835634,1353.5327496268878,2543.0104480873188,79.92791198977122,79.92791198977122,10849.048812207451,2543.0104480873188,2543.0104480873188,1402.1933998213424,1960.7483225588555,9337.562013248074,1960.7483225588555,1402.1933998213424,2543.0104480873188,1402.1933998213424,317.2672539049236,79.92791198977122
4,4103.675020922508,17.499529097045258,136.6797459218436,725.1319612087,1230.4449811222448,760.7458913114473,4707.678097705293,136.12303236816396,149.96372215722008,149.96372215722008,3724.932134692058,3724.932134692058,4707.678097705293,149.96372215722008,117.17903150961449,172.0362666757179,5085.707621433678,4103.675020922508,4103.675020922508,149.96372215722008,149.96372215722008,136.12303236816396,136.12303236816396,4120.458157944208,2.695483334035622,3.4066306164845552,760.7458913114473,4103.675020922508,4707.678097705293,4103.675020922508,4103.675020922508,17.499529097045258,760.7458913114473,4103.675020922508,149.96372215722008,1411.5491257293636,4103.675020922508,136.12303236816396,4103.675020922508,149.96372215722008,3724.932134692058,3724.932134692058,3724.932134692058,3724.932134692058,4103.675020922508,44.965088204592185,44.965088204592185,4707.678097705293,4103.675020922508,4103.675020922508,4103.675020922508,149.96372215722008,149.96372215722008,136.12303236816396,136.12303236816396,136.12303236816396,149.96372215722008,4103.675020922508,4707.678097705293,4707.678097705293,172.73985753552023,760.7458913114473,149.96372215722008,18.904752332943996,18.904752332943996,18.904752332943996,4707.678097705293,51.58331491233904,149.96372215722008,149.96372215722008,4120.458157944208,172.0362666757179,172.0362666757179,1230.4449811222448,149.96372215722008,4103.675020922508,185.85088751547576,4103.675020922508,4103.675020922508,4103.675020922508,1411.5491257293636,4707.678097705293,51.58331491233904,1411.5491257293636,1411.5491257293636,4707.678097705293,44.965088204592185,3724.932134692058,4726.931475754241,17.571098359512074,1411.5491257293636,4707.678097705293,172.0362666757179,172.0362666757179,4103.675020922508,4707.678097705293,172.0362666757179,172.0362666757179,1230.4449811222448,40.81509893902272,4707.678097705293,51.58331491233904,172.0362666757179,172.0362666757179,4103.675020922508,4707.678097705293,4103.675020922508,172.0362666757179,4103.675020922508,149.96372215722008,150.57704111752187,4103.675020922508,4707.678097705293,4707.678097705293,4707.678097705293,1411.5491257293636,51.58331491233904,1411.5491257293636,4707.678097705293,4707.678097705293,4707.678097705293,172.0362666757179,4726.931475754241,17.499529097045258,4103.675020922508,149.96372215722008,4103.675020922508,40.81509893902272,172.0362666757179,23.099176643158216,228.10187432023147,4707.678097705293,149.96372215722008,149.96372215722008,1411.5491257293636,4707.678097705293,4707.678097705293,4103.675020922508,3724.932134692058,4120.458157944208,3724.932134692058,4103.675020922508,4707.678097705293,4103.675020922508,760.7458913114473,149.96372215722008
5,1573.021931403295,462.97259828083133,187.51584890245653,3020.5603019998184,1705.5404580808006,305.3628182976769,3373.4851765787494,118.96901422668424,68.96460544513756,68.96460544513756,2713.5784701165067,2713.5784701165067,3373.4851765787494,68.96460544513756,273.4165880023736,147.90071869514583,5321.883826706206,1573.021931403295,1573.021931403295,68.96460544513756,68.96460544513756,118.96901422668424,118.96901422668424,2479.356030026773,414.5376600406543,515.3477839985762,305.3628182976769,1573.021931403295,3373.4851765787494,1573.021931403295,1573.021931403295,462.97259828083133,305.3628182976769,1573.021931403295,68.96460544513756,3657.6829213424267,1573.021931403295,118.96901422668424,1573.021931403295,68.96460544513756,2713.5784701165067,2713.5784701165067,2713.5784701165067,2713.5784701165067,1573.021931403295,74.77449768124397,74.77449768124397,3373.4851765787494,1573.021931403295,1573.021931403295,1573.021931403295,68.96460544513756,68.96460544513756,118.96901422668424,118.96901422668424,118.96901422668424,68.96460544513756,1573.021931403295,3373.4851765787494,3373.4851765787494,233.11724485301426,305.3628182976769,68.96460544513756,730.3682257461936,730.3682257461936,730.3682257461936,3373.4851765787494,160.36054836741246,68.96460544513756,68.96460544513756,2479.356030026773,147.90071869514583,147.90071869514583,1705.5404580808006,68.96460544513756,1573.021931403295,233.3226327024137,1573.021931403295,1573.021931403295,1573.021931403295,3657.6829213424267,3373.4851765787494,160.36054836741246,3657.6829213424267,3657.6829213424267,3373.4851765787494,74.77449768124397,2713.5784701165067,5317.199110691901,729.7253015796941,3657.6829213424267,3373.4851765787494,147.90071869514583,147.90071869514583,1573.021931403295,3373.4851765787494,147.90071869514583,147.90071869514583,1705.5404580808006,128.9915054398429,3373.4851765787494,160.36054836741246,147.90071869514583,147.90071869514583,1573.021931403295,3373.4851765787494,1573.021931403295,147.90071869514583,1573.021931403295,68.96460544513756,108.70020751476784,1573.021931403295,3373.4851765787494,3373.4851765787494,3373.4851765787494,3657.6829213424267,160.36054836741246,3657.6829213424267,3373.4851765787494,3373.4851765787494,3373.4851765787494,147.90071869514583,5317.199110691901,462.97259828083133,1573.021931403295,68.96460544513756,1573.021931403295,128.9915054398429,147.90071869514583,61.74971536763183,331.0879718858402,3373.4851765787494,68.96460544513756,68.96460544513756,3657.6829213424267,3373.4851765787494,3373.4851765787494,1573.021931403295,2713.5784701165067,2479.356030026773,2713.5784701165067,1573.021931403295,3373.4851765787494,1573.021931403295,305.3628182976769,68.96460544513756
6,2870.5962671543152,47.81734835445077,892.0927949535321,1908.004772623568,4084.070248493081,642.3292351496505,3879.9298011502774,185.414066334327,160.18694874330515,160.18694874330515,3322.673481658827,3322.673481658827,3879.9298011502774,160.18694874330515,315.8735619128566,216.51045927144673,10224.489250478166,2870.5962671543152,2870.5962671543152,160.18694874330515,160.18694874330515,185.414066334327,185.414066334327,13811.456152044724,23.514788552990645,27.458529818869494,642.3292351496505,2870.5962671543152,3879.9298011502774,2870.5962671543152,2870.5962671543152,47.81734835445077,642.3292351496505,2870.5962671543152,160.18694874330515,5520.074713546505,2870.5962671543152,185.414066334327,2870.5962671543152,160.18694874330515,3322.673481658827,3322.673481658827,3322.673481658827,3322.673481658827,2870.5962671543152,227.90204218023177,227.90204218023177,3879.9298011502774,2870.5962671543152,2870.5962671543152,2870.5962671543152,160.18694874330515,160.18694874330515,185.414066334327,185.414066334327,185.414066334327,160.18694874330515,2870.5962671543152,3879.9298011502774,3879.9298011502774,1041.7085637929247,642.3292351496505,160.18694874330515,126.00948710244855,126.00948710244855,126.00948710244855,3879.9298011502774,308.03493173725167,160.18694874330515,160.18694874330515,13811.456152044724,216.51045927144673,216.51045927144673,4084.070248493081,160.18694874330515,2870.5962671543152,570.5538442424146,2870.5962671543152,2870.5962671543152,2870.5962671543152,5520.074713546505,3879.9298011502774,308.03493173725167,5520.074713546505,5520.074713546505,3879.9298011502774,227.90204218023177,3322.673481658827,18667.71755218685,230.0662122574418,5520.074713546505,3879.9298011502774,216.51045927144673,216.51045927144673,2870.5962671543152,3879.9298011502774,216.51045927144673,216.51045927144673,4084.070248493081,263.793303374849,3879.9298011502774,308.03493173725167,216.51045927144673,216.51045927144673,2870.5962671543152,3879.9298011502774,2870.5962671543152,216.51045927144673,2870.5962671543152,160.18694874330515,770.7161902259455,2870.5962671543152,3879.9298011502774,3879.9298011502774,3879.9298011502774,5520.074713546505,308.03493173725167,5520.074713546505,3879.9298011502774,3879.9298011502774,3879.9298011502774,216.51045927144673,18667.71755218685,47.81734835445077,2870.5962671543152,160.18694874330515,2870.5962671543152,263.793303374849,216.51045927144673,78.77396715363797,913.8581238428753,3879.9298011502774,160.18694874330515,160.18694874330515,5520.074713546505,3879.9298011502774,3879.9298011502774,2870.5962671543152,3322.673481658827,13811.456152044724,3322.673481658827,2870.5962671543152,3879.9298011502774,2870.5962671543152,642.3292351496505,160.18694874330515
7,2094.0859411208307,97.53865397735345,403.0763863178918,7199.63460623057,5732.252583192911,434.5021706633126,3757.3110640143764,140.75550823210116,110.20216805699474,110.20216805699474,2674.66726037294,2674.66726037294,3757.3110640143764,110.20216805699474,832.5786210119115,197.73010132396766,7074.988251789891,2094.0859411208307,2094.0859411208307,110.20216805699474,110.20216805699474,140.75550823210116,140.75550823210116,5996.757103062933,186.9003275630351,262.5532824305728,434.5021706633126,2094.0859411208307,3757.3110640143764,2094.0859411208307,2094.0859411208307,97.53865397735345,434.5021706633126,2094.0859411208307,110.20216805699474,10285.08698216458,2094.0859411208307,140.75550823210116,2094.0859411208307,110.20216805699474,2674.66726037294,2674.66726037294,2674.66726037294,2674.66726037294,2094.0859411208307,301.6622432315528,301.6622432315528,3757.3110640143764,2094.0859411208307,2094.0859411208307,2094.0859411208307,110.20216805699474,110.20216805699474,140.75550823210116,140.75550823210116,140.75550823210116,110.20216805699474,2094.0859411208307,3757.3110640143764,3757.3110640143764,566.2324388507216,434.5021706633126,110.20216805699474,183.66454606179892,183.66454606179892,183.66454606179892,3757.3110640143764,541.2571002136866,110.20216805699474,110.20216805699474,5996.757103062933,197.73010132396766,197.73010132396766,5732.252583192911,110.20216805699474,2094.0859411208307,372.32428192880207,2094.0859411208307,2094.0859411208307,2094.0859411208307,10285.08698216458,3757.3110640143764,541.2571002136866,10285.08698216458,10285.08698216458,3757.3110640143764,301.6622432315528,2674.66726037294,10759.673884007543,279.3178658889347,10285.08698216458,3757.3110640143764,197.73010132396766,197.73010132396766,2094.0859411208307,3757.3110640143764,197.73010132396766,197.73010132396766,5732.252583192911,385.29752280856223,3757.3110640143764,541.2571002136866,197.73010132396766,197.73010132396766,2094.0859411208307,3757.3110640143764,2094.0859411208307,197.73010132396766,2094.0859411208307,110.20216805699474,315.5819066886072,2094.0859411208307,3757.3110640143764,3757.3110640143764,3757.3110640143764,10285.08698216458,541.2571002136866,10285.08698216458,3757.3110640143764,3757.3110640143764,3757.3110640143764,197.73010132396766,10759.673884007543,97.53865397735345,2094.0859411208307,110.20216805699474,2094.0859411208307,385.29752280856223,197.73010132396766,211.16573243661054,1189.3858514969068,3757.3110640143764,110.20216805699474,110.20216805699474,10285.08698216458,3757.3110640143764,3757.3110640143764,2094.0859411208307,2674.66726037294,5996.757103062933,2674.66726037294,2094.0859411208307,3757.3110640143764,2094.0859411208307,434.5021706633126,110.20216805699474
8,2649.3198493650084,53.48756722958552,737.3497959877146,4884.054254316046,2302.1311446799155,671.3843055408308,3839.856714068462,198.69886508083832,154.40652073036406,154.40652073036406,3409.291555919664,3409.291555919664,3839.856714068462,154.40652073036406,853.9582640528853,223.79287856260396,7369.131472189966,2649.3198493650084,2649.3198493650084,154.40652073036406,154.40652073036406,198.69886508083832,198.69886508083832,9831.33672978325,68.0327938601344,76.62476969066488,671.3843055408308,2649.3198493650084,3839.856714068462,2649.3198493650084,2649.3198493650084,53.48756722958552,671.3843055408308,2649.3198493650084,154.40652073036406,3336.6502480566965,2649.3198493650084,198.69886508083832,2649.3198493650084,154.40652073036406,3409.291555919664,3409.291555919664,3409.291555919664,3409.291555919664,2649.3198493650084,134.17181787251323,134.17181787251323,3839.856714068462,2649.3198493650084,2649.3198493650084,2649.3198493650084,154.40652073036406,154.40652073036406,198.69886508083832,198.69886508083832,198.69886508083832,154.40652073036406,2649.3198493650084,3839.856714068462,3839.856714068462,830.4709404580925,671.3843055408308,154.40652073036406,102.64886020311741,102.64886020311741,102.64886020311741,3839.856714068462,194.46521559864678,154.40652073036406,154.40652073036406,9831.33672978325,223.79287856260396,223.79287856260396,2302.1311446799155,154.40652073036406,2649.3198493650084,429.48455306300497,2649.3198493650084,2649.3198493650084,2649.3198493650084,3336.6502480566965,3839.856714068462,194.46521559864678,3336.6502480566965,3336.6502480566965,3839.856714068462,134.17181787251323,3409.291555919664,14249.289061558291,198.48652265109183,3336.6502480566965,3839.856714068462,223.79287856260396,223.79287856260396,2649.3198493650084,3839.856714068462,223.79287856260396,223.79287856260396,2302.1311446799155,172.65972842984132,3839.856714068462,194.46521559864678,223.79287856260396,223.79287856260396,2649.3198493650084,3839.856714068462,2649.3198493650084,223.79287856260396,2649.3198493650084,154.40652073036406,572.9857415812997,2649.3198493650084,3839.856714068462,3839.856714068462,3839.856714068462,3336.6502480566965,194.46521559864678,3336.6502480566965,3839.856714068462,3839.856714068462,3839.856714068462,223.79287856260396,14249.289061558291,53.48756722958552,2649.3198493650084,154.40652073036406,2649.3198493650084,172.65972842984132,223.79287856260396,196.39530342481112,583.4005736246975,3839.856714068462,154.40652073036406,154.40652073036406,3336.6502480566965,3839.856714068462,3839.856714068462,2649.3198493650084,3409.291555919664,9831.33672978325,3409.291555919664,2649.3198493650084,3839.856714068462,2649.3198493650084,671.3843055408308,154.40652073036406
9,1894.8909198219278,140.24923246679748,720.2195138275015,1597.1791236733873,1630.059082017325,489.6954278968128,3403.5850566976433,184.39827185025996,124.87690551718508,124.87690551718508,2798.0723057861806,2798.0723057861806,3403.5850566976433,124.87690551718508,229.7963181075796,224.30271056704242,5159.226262558131,1894.8909198219278,1894.8909198219278,124.87690551718508,124.87690551718508,184.39827185025996,184.39827185025996,7401.031491979092,65.81388226698989,80.0562393416228,489.6954278968128,1894.8909198219278,3403.5850566976433,1894.8909198219278,1894.8909198219278,140.24923246679748,489.6954278968128,1894.8909198219278,124.87690551718508,2927.8966272157886,1894.8909198219278,184.39827185025996,1894.8909198219278,124.87690551718508,2798.0723057861806,2798.0723057861806,2798.0723057861806,2798.0723057861806,1894.8909198219278,107.42398511869811,107.42398511869811,3403.5850566976433,1894.8909198219278,1894.8909198219278,1894.8909198219278,124.87690551718508,124.87690551718508,184.39827185025996,184.39827185025996,184.39827185025996,124.87690551718508,1894.8909198219278,3403.5850566976433,3403.5850566976433,876.0775658785453,489.6954278968128,124.87690551718508,212.59275481376667,212.59275481376667,212.59275481376667,3403.5850566976433,192.95394086075973,124.87690551718508,124.87690551718508,7401.031491979092,224.30271056704242,224.30271056704242,1630.059082017325,124.87690551718508,1894.8909198219278,340.0027958294279,1894.8909198219278,1894.8909198219278,1894.8909198219278,2927.8966272157886,3403.5850566976433,192.95394086075973,2927.8966272157886,2927.8966272157886,3403.5850566976433,107.42398511869811,2798.0723057861806,13293.66240913537,547.7829754496948,2927.8966272157886,3403.5850566976433,224.30271056704242,224.30271056704242,1894.8909198219278,3403.5850566976433,224.30271056704242,224.30271056704242,1630.059082017325,158.62658614991037,3403.5850566976433,192.95394086075973,224.30271056704242,224.30271056704242,1894.8909198219278,3403.5850566976433,1894.8909198219278,224.30271056704242,1894.8909198219278,124.87690551718508,487.74201231616956,1894.8909198219278,3403.5850566976433,3403.5850566976433,3403.5850566976433,2927.8966272157886,192.95394086075973,2927.8966272157886,3403.5850566976433,3403.5850566976433,3403.5850566976433,224.30271056704242,13293.66240913537,140.24923246679748,1894.8909198219278,124.87690551718508,1894.8909198219278,158.62658614991037,224.30271056704242,58.60020631143,421.25510831017846,3403.5850566976433,124.87690551718508,124.87690551718508,2927.8966272157886,3403.5850566976433,3403.5850566976433,1894.8909198219278,2798.0723057861806,7401.031491979092,2798.0723057861806,1894.8909198219278,3403.5850566976433,1894.8909198219278,489.6954278968128,124.87690551718508
